period,Return,corp_code,Ex_Return,Next_Ex_Return
2024Q1,-0.07817869415807566,00159795,-0.08692869415807566,-0.00875
2024Q2,0.0,00159795,-0.00875,-0.0012942684063374718
2024Q3,0.007455731593662529,00159795,-0.0012942684063374718,0.07820652173913037
2024Q4,0.08695652173913038,00159795,0.07820652173913037,0.14359042553191495
2025Q1,0.15234042553191496,00159795,0.14359042553191495,0.9114863367799113
2025Q2,0.9202363367799113,00159795,0.9114863367799113,0.24894230769230766
2025Q3,0.25769230769230766,00159795,0.24894230769230766,-0.09590596330275233
2025Q4,-0.08715596330275233,00159795,-0.09590596330275233,0.2927575376884422
2026Q1,0.3015075376884422,00159795,0.2927575376884422,-0.11943211068211065
2020Q2,0.1119592875318065,00164830,0.1032092875318065,-0.06252574370709382
2020Q3,-0.053775743707093815,00164830,-0.06252574370709382,0.30322097944377263
2020Q4,0.3119709794437726,00164830,0.30322097944377263,0.22166474654377868
2021Q1,0.2304147465437787,00164830,0.22166474654377868,-0.005004681647940067
2021Q2,0.0037453183520599342,00164830,-0.005004681647940067,-0.24755597014925376
2021Q3,-0.23880597014925375,00164830,-0.24755597014925376,-0.08129901960784311
2021Q4,-0.0725490196078431,00164830,-0.08129901960784311,-0.06900369978858353
2022Q1,-0.060253699788583526,00164830,-0.06900369978858353,0.04749296962879649
2022Q2,0.05624296962879649,00164830,0.04749296962879649,-0.2323921725239617
2022Q3,-0.22364217252396168,00164830,-0.2323921725239617,-0.03892832647462282
2022Q4,-0.03017832647462282,00164830,-0.03892832647462282,0.08743104667609616
2023Q1,0.09618104667609617,00164830,0.08743104667609616,0.4944758064516129
2023Q2,0.5032258064516129,00164830,0.4944758064516129,-0.055960300429184505
2023Q3,-0.047210300429184504,00164830,-0.055960300429184505,0.08043918918918916
2023Q4,0.08918918918918917,00164830,0.08043918918918916,-0.02942824648469807
2024Q1,-0.02067824648469807,00164830,-0.02942824648469807,0.33246621621621625
2024Q2,0.34121621621621623,00164830,0.33246621621621625,0.17323992443324945
